SHA,Message,Author,Username,Date
47afaddaf50e34c1b98c2dfbc38cf15cde3f49d2,"build(deps-dev): bump got from 6.7.1 to 11.8.5 (#34697)

Bumps [got](https://github.com/sindresorhus/got) from 6.7.1 to 11.8.5.
- [Release notes](https://github.com/sindresorhus/got/releases)
- [Commits](https://github.com/sindresorhus/got/compare/v6.7.1...v11.8.5)

---
updated-dependencies:
- dependency-name: got
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-06-28T09:18:47Z
59d3c12cae423c533de70f595f2a4fd4ca19856e,chore: remove spurious trailing namespace comments (#34732),David Sanders,dsanders11,2022-06-28T08:08:55Z
e86d1cba75be6e5134a3190432b4aae6b19134e8,"chore: bump chromium to 105.0.5129.0 (main) (#34403)

* chore: bump chromium in DEPS to 104.0.5096.0

* 3651284: Use the entry settings object for window.open navigation

https://chromium-review.googlesource.com/c/chromium/src/+/3651284

* 3644598: Make RenderFrameHost used for notification permission decision

https://chromium-review.googlesource.com/c/chromium/src/+/3644598

* 3642842: Window Placement: Prototype Fullscreen Capability Delegation - Part 2

https://chromium-review.googlesource.com/c/chromium/src/+/3642842

* 3652785: [sandbox] Enable sandboxed pointers on sanitizer builds

https://chromium-review.googlesource.com/c/v8/v8/+/3652785

* 3611967: webhid: Migrate HidDelegate to use BrowserContext and Origin

https://chromium-review.googlesource.com/c/chromium/src/+/3611967

* 3665762: Remove RenderFrameHost::IsRenderFrameCreated from //content/.

https://chromium-review.googlesource.com/c/chromium/src/+/3665762

* 3659375: Fold x509_util_ios and most of x509_util_mac into x509_util_apple

https://chromium-review.googlesource.com/c/chromium/src/+/3659375

* 3656234: [CodeHealth] Remove uses of base::ListValue::Append() (Final, take 2)

https://chromium-review.googlesource.com/c/chromium/src/+/3656234

* chore: update patch indices

* chore: fix lint

* 3644598: Make RenderFrameHost used for notification permission decision

https://chromium-review.googlesource.com/c/chromium/src/+/3644598

* webhid: Migrate HidDelegate to use BrowserContext and Origin

This is a temporary fix for  https://chromium-review.googlesource.com/c/chromium/src/+/3611967 to get the build compiling, but we need to either patch around  https://chromium-review.googlesource.com/c/chromium/src/+/3611967 or move our device permissioning to BrowserContext

* chore: fix lint

* build: run electron/script/gen-libc++-filenames.js

fixes gn check

* chore: bump chromium in DEPS to 104.0.5098.0

* chore: disable flaking tests

* 3682394: Change pipes surrounding code references in comments to backticks

https://chromium-review.googlesource.com/c/chromium/src/+/3682394

* 3652749: Delete GLRenderer and related classes

https://chromium-review.googlesource.com/c/chromium/src/+/3652749

* chore: fixup patch indices

* 3671199: Remove ContentMainDelegate::PostFieldTrialInitialization

https://chromium-review.googlesource.com/c/chromium/src/+/3671199

* 3607963: hid: Do not exclude HID device with no collections

https://chromium-review.googlesource.com/c/chromium/src/+/3607963

* refactor: use ElectronBrowserContext instead of WebContents to persist devices

due to changes like https://chromium-review.googlesource.com/c/chromium/src/+/3611967,
we can no longer use WebContents to store device permissions so this commit
moves device permission storage to live in memory in ElectronBrowserContext
instead.

* 3557253: Deprecate some signature checks

https://chromium-review.googlesource.com/c/v8/v8/+/3557253

* chore: bump chromium in DEPS to 104.0.5100.0

* 3680781: Add policy for Renderer App Container.

https://chromium-review.googlesource.com/c/chromium/src/+/3680781

* chore: update patch indices

* 3675465: Update NetLog network service API to use mojom::DictionaryValue.

https://chromium-review.googlesource.com/c/chromium/src/+/3675465

* chore: bump chromium in DEPS to 104.0.5102.0

* chore: update patches

* chore: bump chromium in DEPS to 104.0.5103.0

* chore: update patches

* chore: bump chromium in DEPS to 104.0.5104.0

* chore: update patches

* fix: add patch for DCHECK in fullscreen test

* build: fix nan build

* build: make the nan spec runner work on macOS

* chore: bump chromium in DEPS to 104.0.5106.0

* chore: update patches

* chore: bump chromium in DEPS to 104.0.5108.0

* chore: update patches

* chore: bump chromium in DEPS to 104.0.5110.0

* chore: update patches

* chore: bump chromium in DEPS to 104.0.5112.0

* chore: bump chromium in DEPS to 105.0.5113.0

* chore: bump chromium in DEPS to 105.0.5115.0

* chore: bump chromium in DEPS to 105.0.5117.0

* chore: update patches

* chore: update libcpp patch

* 3693745: Delete base::LowerCaseEqualsASCII()

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3693745

* 3669226: Remove printing PostTask usage of IO thread

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3669226

* 3687395: Remove DictionaryValue::HasKey().

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3687395

* 3691014: Prevent unsafe narrowing: ui/accessibility, part 2

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3691014

* 3560567: [MSC] Porting GenerateStreams clients to handle stream vectors.

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3560567

* 3684873: [Bluetooth][Win/Linux] Add bluetooth pair confirmation prompt

https://chromium-review.googlesource.com/c/chromium/src/+/3684873

* chore: bump chromium in DEPS to 105.0.5119.0

* chore: missing includes in desktop_notification_controller

* chore: update patches

* 3685951: Reland ""Make sure screen object is created once in tests.""

https://chromium-review.googlesource.com/c/chromium/src/+/3685951

* fixup: Reland ""Make sure screen object is created once in tests.""

* 3646014: [API] Deprecate LegacyOOMErrorCallback

Ref: https://chromium-review.googlesource.com/c/v8/v8/+/3646014

* chore: bump chromium in DEPS to 105.0.5121.0

* chore: update patches

* 3699085: [cleanup] update PrintBackend::EnumeratePrinters to use reference

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3699085

* chore: bump chromium in DEPS to 105.0.5123.0

* chore: update patches

* chore: bump chromium in DEPS to 105.0.5125.0

* chore: update patches

* 3630082: [sandbox] Also enable the sandbox outside of Chromium builds

Ref: https://chromium-review.googlesource.com/c/v8/v8/+/3630082

* chore: bump chromium in DEPS to 105.0.5127.0

* chore: update patches

* chore: bump chromium in DEPS to 105.0.5129.0

* chore: update patches

* 3703741: Remove WebContents::GetMainFrame.

https://chromium-review.googlesource.com/c/chromium/src/+/3703741

* chore: update patches

* fixup! 3703741: Remove WebContents::GetMainFrame.

* fix lint

* more lint

* chore: document breaking change

* 3687671: [v8] Freeze flags after initialization

https://chromium-review.googlesource.com/c/chromium/src/+/3687671

* fixup! 3560567: [MSC] Porting GenerateStreams clients to handle stream vectors.

* use the v8 allocator for node serdes

* chore: update patches

* remove faulty non-v8-sandbox-compatible code

* make NodeArrayBufferAllocator use the v8 allocator under the hood

* fixup! 3560567: [MSC] Porting GenerateStreams clients to handle stream vectors.

* fix build on windows

* 3691954: [Reland][Extensions Bindings] Validate arguments sent to API events

https://chromium-review.googlesource.com/c/chromium/src/+/3691954

* chore: remove deprecated AccessorSignatures

https://github.com/nodejs/nan/pull/941

* Update patches/chromium/notification_provenance.patch

Co-authored-by: John Kleinschmidt <jkleinsc@electronjs.org>

* remove chore_expose_v8_initialization_isolate_callbacks.patch

* add link to nodejs/nan#941

* 52026: Do not allow md4 or md5 based signatures in X.509 certificates.

https://boringssl-review.googlesource.com/c/boringssl/+/52026

* chore: update patches

* disable nan buffer-test

* disable sandboxed pointers for now

* force sandboxed pointers off

* improve node allocation patch

* restore accidentally dropped node crypto test patch

Co-authored-by: electron-roller[bot] <84116207+electron-roller[bot]@users.noreply.github.com>
Co-authored-by: Shelley Vohr <shelley.vohr@gmail.com>
Co-authored-by: John Kleinschmidt <jkleinsc@electronjs.org>
Co-authored-by: Charles Kerr <charles@charleskerr.com>
Co-authored-by: PatchUp <73610968+patchup[bot]@users.noreply.github.com>
Co-authored-by: Samuel Attard <sattard@salesforce.com>
Co-authored-by: Keeley Hammond <khammond@slack-corp.com>
Co-authored-by: VerteDinde <keeleymhammond@gmail.com>
Co-authored-by: VerteDinde <vertedinde@electronjs.org>
Co-authored-by: Jeremy Rose <jeremya@chromium.org>
Co-authored-by: Jeremy Rose <japthorp@slack-corp.com>",electron-roller[bot],electron-roller[bot],2022-06-27T20:50:08Z
032e1d9befad640ee6edc276cec1ebd1e84bc73f,Bump v21.0.0-nightly.20220627,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-27T13:02:43Z
39840502be074969013adf08270c7c2fef149428,docs: replace broken Windows taskbar images (#34729),David Sanders,dsanders11,2022-06-27T12:14:01Z
8238cca87b8fc77c5b3a1316315360004224387e,test: use maximize event instead of resize event (#34740),David Sanders,dsanders11,2022-06-27T08:29:55Z
e2c58d164dc44515a067b156302a391e6c13e8a6,chore: replace Object.assign with object spread syntax (#34739),David Sanders,dsanders11,2022-06-27T08:29:18Z
ba4893c248b3f19c55dcc57e2acc31aabce04ad1,refactor: load webFrame via process._linkedBinding in security-warnings.ts (#34735),Milan Burda,miniak,2022-06-27T08:28:35Z
c5b87e49192c1812fcb227313534dfcdfea3765d,Bump v21.0.0-nightly.20220624,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-24T13:01:02Z
3b881e4a132742b30e2f7a61203c1bfec5b81364,fix: WCO respects maximizable/closable/minimizable (#34677),Shelley Vohr,codebytere,2022-06-23T17:08:32Z
106aa0e9228250015eef99eaa9063bafa9fc187b,Bump v21.0.0-nightly.20220623,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-23T13:00:50Z
11924bdbb271a1db97d4fe4666935bca435ceb0d,"chore: modernize ListValue usage in dict_util.mm and related files (#34661)

* chore: modernize ListValue usage in dict_util.mm and related files

* use base::Value::{Dict,List} instead of raw base::Value

* fix compile

* fix build

* fix build again",Jeremy Rose,nornagon,2022-06-23T06:28:41Z
cd19a741b1a1cbd0ab7560314f1a77bed922bddb,"chore: modernize base::Value usage in shell/renderer/printing (#34682)

Co-authored-by: Shelley Vohr <shelley.vohr@gmail.com>",Jeremy Rose,nornagon,2022-06-22T17:37:58Z
58952962395523621573da31673de72173a433bd,test: disable flaky transparent window test (#34660),Jeremy Rose,nornagon,2022-06-22T17:37:32Z
e3243ad11384b938042a54adcce3a4a767495e44,Bump v21.0.0-nightly.20220622,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-22T13:00:53Z
5fee5b0e223aa73ddb118646431b6f4330135208,"chore: chunk filenames when linting C++ files (#34237)

* chore: chunk filenames when linting C++ files

* chore: refactor code for better readability

Co-authored-by: Charles Kerr <charles@charleskerr.com>

* chore: further tweak

* chore: limit all platforms to 4095 characters on command line

* chore: use python3

* Revert ""chore: use python3""

Co-authored-by: Charles Kerr <charles@charleskerr.com>
Co-authored-by: Cheng Zhao <zcbenz@gmail.com>",David Sanders,dsanders11,2022-06-22T10:23:11Z
f172136752d2ad246733555339a1a7f97c87012b,chore: remove undocumented page-title-set webview event (#34533),Milan Burda,miniak,2022-06-22T08:18:42Z
218797eb61375a18b6126dfc9f511759585da84d,"fix: allow macOS debug builds to be built (#34536)

Extending the `testing` GN profile with the arguments documented to
allow breakpoint debugging
(https://www.electronjs.org/docs/latest/development/debugging#breakpoint-debugging)
doesn't quite work on macOS:

```sh
is_debug = true
symbol_level = 2
forbid_non_component_debug_builds = false
```

The build eventually fails on both Intel and Apple Silicon with the
following (summarized) error:

```sh
[S:41062 R:1 (41062:41247) (C/s:0.1 O/s:13.6)] SOLINK 'obj/electron/electron_framework_shared_library/Electron Framework' 'obj/electron/electron_framework_shared_library/Electron Framework.TOC'
FAILED: obj/electron/electron_framework_shared_library/Electron Framework obj/electron/electron_framework_shared_library/Electron Framework.TOC
...
Undefined symbols for architecture x86_64:
  ""platform_util::GetViewForWindow(gfx::NativeWindow)"", referenced from:
      BoundsOverlapWithAnyOpenPrompt(gfx::Rect const&, content::WebContents*) in libchrome.a(autofill_popup_view_utils.o)
  ""platform_util::GetParent(gfx::NativeView)"", referenced from:
      BoundsOverlapWithAnyOpenPrompt(gfx::Rect const&, content::WebContents*) in libchrome.a(autofill_popup_view_utils.o)
ld: symbol(s) not found for architecture x86_64
clang: error: linker command failed with exit code 1 (use -v to see invocation)
...
```

This symbol is defined on a file that is not declared as a dependency of
`libchrome` on the GN definitions. Why the problem is not reproducible
on plain testing or release builds remains a mystery to me. I'm guessing
some non-debug path somewhere in the GN definitions does eventually
require that file.

Signed-off-by: Juan Cruz Viotti <jv@jviotti.com>",Juan Cruz Viotti,jviotti,2022-06-22T08:18:12Z
e410109a3d12e5b305f87e6e13967f2e3f88f3f5,"docs: expand tutorial (#34604)

* docs: base tutorial update

* more docs

* zzz

* remove unused images",Erick Zhao,erickzhao,2022-06-22T08:17:48Z
a5869fe9974f5a4713f3da9c023269e5eddcb325,refactor: use std::size(args) instead of hardcoded values (#34651),Milan Burda,miniak,2022-06-22T08:15:27Z
bf52318c76ac110e9a916ca553394c2c15a6381c,fix: modernize ListValue in net converters (#34657),Jeremy Rose,nornagon,2022-06-22T08:14:57Z
73c85410c56f0a4024fd0fd1ee6aa5360c30621a,"chore: modernize ListValue code in session (#34656)

* chore: modernize ListValue code in session

* also in browser_context",Jeremy Rose,nornagon,2022-06-22T08:14:35Z
ad7aab8338c6f7a18d848afd42c284512df9c81d,chore: modernize base::Value usage in WebRequest (#34667),Jeremy Rose,nornagon,2022-06-22T08:11:27Z
140c8d0d0aa77d8efc6dc9dc8ba8018cd2b53134,Bump v21.0.0-nightly.20220621,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-21T16:07:50Z
34fc53e5e67c0ee9b03eb0f1a6fecebf1aea326a,"chore: Revert ""build: build & release libcxx objects on darwin (#34586)"" (#34680)

Revert ""build: build & release libcxx objects on darwin (#34586)""

This reverts commit 2bbbc66eb83b42041d768ea64f5ada9ed1ffd301.",Keeley Hammond,VerteDinde,2022-06-21T16:06:50Z
528cbe8131974565bb993d4c121bc6c6b6a39237,"Revert ""Bump v21.0.0-nightly.20220621""

This reverts commit 116c32a030ed630342c4ac5455d042c5f305d6cd.",Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-21T15:27:51Z
116c32a030ed630342c4ac5455d042c5f305d6cd,Bump v21.0.0-nightly.20220621,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-21T13:00:53Z
530a022b0548eb50acde87b5d18b5cff8eb7bbca,fix: window button visibility fullscreen interaction (#34530),Shelley Vohr,codebytere,2022-06-21T07:35:53Z
f3f327823e577c5869b78c806f99644e9dabfb29,chore: move main process only accessible API bindings away from common (#34634),Milan Burda,miniak,2022-06-21T07:34:56Z
0f528c1e43e9e1aa0c95788dc71145b8699a062f,chore: let result: ReturnType<typeof this._callWindowOpenHandler>; (#34628),Milan Burda,miniak,2022-06-21T01:39:41Z
2bbbc66eb83b42041d768ea64f5ada9ed1ffd301,"build: build & release libcxx objects on darwin (#34586)

* build: build & release libcxx objects on darwin

* Fix merge error

Co-authored-by: Cheng Zhao <zcbenz@gmail.com>",Keeley Hammond,VerteDinde,2022-06-21T01:35:16Z
3cd52231341ca9a19704da356122c48a4dc33551,build: mark existing Node.js flakes as dontcare (#34644),Shelley Vohr,codebytere,2022-06-20T19:54:52Z
8e45f43f1835d317742577f0ec23c5786d8ce4fd,refactor: remove deprecated drag-and-drop code (#34615),Shelley Vohr,codebytere,2022-06-20T13:17:53Z
d341610d64eb1220a3e923475c29dce1b4835ae7,Bump v21.0.0-nightly.20220620,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-20T13:01:30Z
6e9466f96b48fce7ca98cf308a9c6700ee90733a,fix: overzealous media key listening on Windows (#34594),Shelley Vohr,codebytere,2022-06-20T10:40:10Z
e2f42e5d994a27f461e503b72934e3e4111ce29f,"chore: fix BrowserView painting when origin updated (#34581)

chore: fix View painting when origin updated",Shelley Vohr,codebytere,2022-06-20T04:31:53Z
ec98e95b8ac48a313cd8acb1c723829e40b108df,"fix: performance problem in `crashReporter.start()` on macOS (#34609)

fix: performance problem in crashReporter.start() on macOS

This change reduces the duration of crashReporter.start() on Intel macOS
from 622 milliseconds to 257 milliseconds!

Backports https://chromium-review.googlesource.com/c/crashpad/crashpad/+/3641386

  posix: Replace DoubleForkAndExec() with ForkAndSpawn()

  The DoubleForkAndExec() function was taking over 622 milliseconds to run
  on macOS 11 (BigSur) on Intel i5-1038NG7. I did some debugging by adding
  some custom traces and found that the fork() syscall is the bottleneck
  here, i.e., the first fork() takes around 359 milliseconds and the
  nested fork() takes around 263 milliseconds. Replacing the nested fork()
  and exec() with posix_spawn() reduces the time consumption to 257
  milliseconds!

  See https://github.com/libuv/libuv/pull/3064 to know why fork() is so
  slow on macOS and why posix_spawn() is a better replacement.

  Another point to note is that even base::LaunchProcess() from Chromium
  calls posix_spawnp() on macOS -
  https://source.chromium.org/chromium/chromium/src/+/8f8d82dea0fa8f11f57c74dbb65126f8daba58f7:base/process/launch_mac.cc;l=295-296

  Change-Id: I25c6ee9629a1ae5d0c32b361b56a1ce0b4b0fd26
  Reviewed-on: https://chromium-review.googlesource.com/c/crashpad/crashpad/+/3641386
  Reviewed-by: Mark Mentovai <mark@chromium.org>
  Commit-Queue: Mark Mentovai <mark@chromium.org>

Fixes: https://github.com/electron/electron/issues/34321
Signed-off-by: Darshan Sen <raisinten@gmail.com>",Darshan Sen,RaisinTen,2022-06-20T04:31:29Z
bf4efb693b571addc1b3ce8ed78288abdc9967a0,"build(deps): bump jpeg-js from 0.4.3 to 0.4.4 in /spec-main (#34607)

Bumps [jpeg-js](https://github.com/eugeneware/jpeg-js) from 0.4.3 to 0.4.4.
- [Release notes](https://github.com/eugeneware/jpeg-js/releases)
- [Commits](https://github.com/eugeneware/jpeg-js/compare/v0.4.3...v0.4.4)

---
updated-dependencies:
- dependency-name: jpeg-js
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2022-06-20T00:57:25Z
999a225edb6454d4940264ee51d99cd65fa1c2e2,"refactor: use stubs for gdk-pixbuf dependency (#34077)

* refactor: use stubs for gdk-pixbuf dependency

* Adjust build file

* Add includes

* Merge gdk_pixbuf stubs into gtk stubs

* Split pixbuf sigs into own file again

* Add initialization check

* Apply PR feedback",Raymond Zhao,rzhao271,2022-06-20T00:42:30Z
b3ec0a801a3c3ad0b789854df830bd3573d8174a,chore: cleanup undocumented keys from webFrame.getWebPreference() (#34588),Milan Burda,miniak,2022-06-20T00:40:03Z
6f8bfdeb7a52706fa9af51ade587955a8ae63795,Bump v21.0.0-nightly.20220617,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-17T13:02:13Z
20538c4f34a471677d40ef304e76ae46a3a3c3f1,fix: draggable regions updating on bounds change (#34582),Shelley Vohr,codebytere,2022-06-17T10:01:38Z
d2e539c7d4fb16615164222fd9568ed81d7aacc1,Bump v21.0.0-nightly.20220616,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-16T13:00:48Z
ea4278754c0d818d88aa0ee4be62f5a61fd07297,"chore: fix spelling errors in multiple files (#34574)

* chore: fix spelling in .circleci

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>

* chore: fix spelling in BUILD.gn

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>

* chore: fix spelling in appveyor.yml

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>

* chore: fix spelling in build

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>

* chore: fix spelling in docs

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>

* chore: fix spelling in lib

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>

* chore: fix spelling in script

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>

* chore: fix spelling in shell

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>

* chore: fix spelling in spec

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>

* chore: fix spelling in spec-main

Signed-off-by: Josh Soref <2119212+jsoref@users.noreply.github.com>",Josh Soref,jsoref,2022-06-16T07:46:11Z
f418a49857979a72cb199244aee335ffd9b82f47,chore: warn when using the deprecated new-window event (#34528),Milan Burda,miniak,2022-06-16T01:17:42Z
bad8d5e08af159371b0dc2875eb6c2281bff59a5,fix: make preload calculation identical between sandbox & non-sandboxed (#34531),Jeremy Rose,nornagon,2022-06-15T20:22:28Z
4ec95edf06d751e43d23a865751ec890f9f8cb69,Bump v21.0.0-nightly.20220615,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-15T13:01:24Z
4c7c0b41c2027db27cf563e9eabb95cc8adf96bb,"feat: add immersive dark mode on windows (#33624)

* feat: add immersive dark mode

* fix syntax and add header

* add me

* Update fuses.json5

* fix: redraw title bar on dark mode change

* chore: SetWindowTheme doesn't seem to be needed

* chore: separate out Win 10 dark mode implementation

* final touches

* final touches

* chore: limit Win 10 to >= 20H1 and drop fuse

* fix types

* fix lint

Co-authored-by: Micha Hanselmann <micha.hanselmann@gmail.com>
Co-authored-by: David Sanders <dsanders11@ucsbalum.com>",Michaela Laurencin,mlaurencin,2022-06-14T16:27:28Z
21ef8501e7c71cd8d56828e21d310d07f9d86510,"feat: add panel support for BrowserWindow (#34388)

* feat: add NSPanel support for BrowserWindow

* change header guard to satisfy linter

* change panel wording in browser-window

* Revert ""change panel wording in browser-window""

This reverts commit 6f3f80f94a7040e1d612a2a65952753bbafd437d.

* change wording in browser-window

* Update shell/browser/ui/cocoa/electron_native_widget_mac.mm

Co-authored-by: Cheng Zhao <github@zcbenz.com>

* Update shell/browser/ui/cocoa/electron_native_widget_mac.h

Co-authored-by: Cheng Zhao <github@zcbenz.com>

* Changed ScopedDisableResize class to allow for nesting

Co-authored-by: andreiisaila <andreiisaila@microsoft.com>
Co-authored-by: Cheng Zhao <github@zcbenz.com>",isailaandrei,isailaandrei,2022-06-14T16:24:52Z
bed38e0985d6dd0f48b43627c158821b926e61ed,"fix: crash when `setWindowOpenHandler` callback throws (#34523)

* fix: crash when setWindowOpenHandler throws

* refactor: throw as process uncaughtException event",Shelley Vohr,codebytere,2022-06-14T16:22:23Z
8de5cdb426eaf380e2ab242b53427a0d9a509de7,test: add missing page-title-updated event spec for webview (#34529),Milan Burda,miniak,2022-06-14T16:15:45Z
9707812d685c5d06a584c84078890870984c0171,Bump v21.0.0-nightly.20220614,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-14T13:02:37Z
16cd22ff6a4dcccc3b8cc3f959b83b0d3f1ac68f,"test: use webContents.setWindowOpenHandler() in specs (#34514)

* test: use webContents.setWindowOpenHandler() in specs

* test: use browser-window-created instead of new-window for visibility spec",Milan Burda,miniak,2022-06-13T17:07:47Z
954fd725009093660599a03a6926d57717f5a8c4,fix: make navigator.userAgentData non-empty (#34481),Jeremy Rose,nornagon,2022-06-13T16:35:42Z
8157a01a42a4e0fdda1358757aaf48756014a506,Bump v21.0.0-nightly.20220613,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-13T15:39:00Z
d565243f983ac15a35a56381ee51fbbe36bd745f,"Revert ""Bump v21.0.0-nightly.20220613""

This reverts commit 77dcf4a5e086de675240a99489c1b2c3fb07aeb6.",Sudowoodo Release Bot,sudowoodo-release-bot[bot],2022-06-13T15:37:46Z
