SHA,Message,Author,Username,Date
7687389f08a5c7c49e57d1b7f7b11b1c87b47b68,"[Vbox7] Improve extraction, adding features from yt-dlp PR #9100

* changes from https://github.com/yt-dlp/yt-dlp/pull/9100 (thx
seproDev):
  - attempt HLS extraction
  - re-enable XFF
  - test `view_count`, `duration` extraction
* improve commenting, error checks",dirkf,dirkf,2024-02-18T20:55:01Z
4416f82c809a81737d68875dcb201e366d58dabd,"[Vbox7IE] Sanitise ld+json containing unexpected characters
* based on PR #29680
* added hack to force invoking `transform_source`
* fixes #26218",dirkf,dirkf,2024-01-27T18:17:09Z
bdda6b81df61f52eed2502c8ae624d297d918488,"[Vbox7IE] Improve extraction
* DASH extraction no longer fails with new range support
* but always find combined formats if available
* suppress ineffective XFF geo-bypass (causes time-outs)
* adapted from https://github.com/ytdl-org/youtube-dl/pull/29680
* thx former GH user kikuyan",dirkf,dirkf,2024-01-27T15:57:25Z
1fd8f802b836cc1e8bf87b2dbe02decd6a980cb6,"[InfoExtractor] Correctly resolve BaseURL in DASH manifest
Specs:
* ISO/IEC 23009-1:2012 section 5.6
* RFC 3986 section 5.",dirkf,dirkf,2024-01-27T15:45:43Z
4eaeb9b2c680ed097770ce976c3b37a1b05c0800,"[InfoExtractor] Support byte range for DASH
* adapted from https://github.com/ytdl-org/youtube-dl/pull/30279
* thx former GH user kikuyan",dirkf,dirkf,2024-01-27T15:37:08Z
bec9180e8904a12c55cfa838b0541879d16bf20f,"[downloader/dash] Support `range` in fragment (format f'{start}-{end}')
 * adapted from https://github.com/ytdl-org/youtube-dl/pull/30279
 * thx former GH user kikuyan",dirkf,dirkf,2024-01-27T00:07:14Z
c58b655a9ef255eb9d02b4d57706c46cfdf35975,[InfoExtractor] Support DASH subtitle extraction (yt-dlp back-port),dirkf,dirkf,2024-01-27T15:29:25Z
dc512e3a8a26a8e3fc7f1f67e5ee5e7699db8659,"[YouTube] Fix `like_count` extraction using `likeButtonViewModel`
* also fix various tests
* TODO: check against yt-dlp tests",dirkf,dirkf,2024-01-15T18:38:43Z
f8b0135850f39609f72002f5426883859579fc51,"[YouTube] Rework n-sig processing, realigning with yt-dlp
* apply n-sig before chunked fragments, fixes #32692",dirkf,dirkf,2024-01-15T18:34:21Z
640d39f03ae80a0b8d0605a711d97c10f6edbd3f,[InfoExtractor] Support some warning and `._downloader` shortcut methods from yt-dlp,dirkf,dirkf,2024-01-15T18:32:06Z
66518714169185195a359e173cef73fba31d76b8,"[compat] Rework compat for `method` parameter of `compat_urllib_request.Request` constructor
* fixes #32573
* does not break `utils.HEADrequest` (eg)",dirkf,dirkf,2024-01-20T18:28:52Z
be008e657d79832642e2158557c899249c9e31cd,[core] Fix format string injection for metadata JSON filename message.,mk-pmb,mk-pmb,2023-09-13T18:57:05Z
b1bbc1e50277e240419eb1308e444ac8a5da4320,"[Epidemic Sound] Add new extractor (#32628)

* Add simple extractor
* Support separate tracks
* Use index as id instead of slug

---------

Co-authored-by: dirkf <fieldhouse@gmx.net>",Robotix,realRobotix,2023-12-06T01:17:57Z
55a442adaea1eb3dae332fe00179f6dbd437b398,"[Imgur] Overhaul extractor module (#32612)

Revise extractors for new API and page formats",dirkf,dirkf,2023-12-05T20:02:30Z
c62936a5f20d941e67d566e74a7c3fc8d8188f7a,"[telewebion] Fix extraction (#32634)

* [telewebion] fix extraction

Resolves https://github.com/ytdl-org/youtube-dl/issues/5135#issuecomment-932952119

---------

Co-authored-by: dirkf <fieldhouse@gmx.net>",mimvahedi,mimvahedi,2023-12-02T15:25:09Z
427472351ce6b2fcf5bb35dde32bf9ee5beddd89,"[utils] Make restricted filenames ignore characters in Unicode categories Mark, Other

Resolves #32629",dirkf,dirkf,2023-11-28T17:26:37Z
c6538ed323409707fc73e81fb7c93bc62ad11ac1,[workflows/ci.yml] Use setup-python for now released Python 3.12,dirkf,dirkf,2023-11-28T18:06:40Z
8d227cb97b00a36fa9389bcba2a63ef6db3dbff7,[workflows/ci.yml] Actually use default values for push and pull_request,dirkf,dirkf,2023-11-28T16:17:07Z
4e115e18cbb02ecde30edb736a030cf84bf813e9,[workflows/ci.yml] Run apt-get update before installing,dirkf,dirkf,2023-10-18T13:28:10Z
b7fca0fab36c71fee02d6ecf81acbbaa46942be4,"[Youtube] Update consent cookie handling to match site

Apologies for force push!
[skip ci]",ReenigneArcher,ReenigneArcher,2023-11-15T23:54:31Z
00ef748cc0e35ee60efd0f7a00e373ab8d1af86b,[downloader] Fix baa6c5e: show ETA of http download as ETA instead of total d/l time,dirkf,dirkf,2023-09-24T21:00:13Z
66ab0814c4baa2dc79c2dd5287bc0ad61a37c5b9,"[utils] Revert bbd3e7e, updating docstring, test instead",dirkf,dirkf,2023-09-03T22:15:19Z
bbd3e7e9999877104e1e47a8ed49f3b90257f083,"[utils] Properly handle list values in update_url()

An actual list value in a query update could have been treated
as a list of values because of the key:list parse_qs format.",dirkf,dirkf,2023-09-03T00:18:22Z
21caaf23800c95451cec27dfac56df2c0f8de85a,[test] Remove redundancy from lambda expected value regex,dirkf,dirkf,2023-09-03T00:13:40Z
31f50c8194f12c27ac6fbfe336f1d515aa8677ae,"[S4C] Add thumbnail extraction, extract series as playlist

Based on https://github.com/yt-dlp/yt-dlp/pull/7776: thx ifan-t, bashonly",dirkf,dirkf,2023-08-27T18:08:28Z
7d58f0769a8f08e46ea77432041577cef94c07e2,[ci.yml] Improve conditions for nosetest installations,dirkf,dirkf,2023-08-31T16:16:47Z
86e3cf5e5849aefcc540c19bb5fa5ab7f470d1c1,"[S4C] Add extractor for Sianel Pedwar Cymru

* from https://github.com/yt-dlp/yt-dlp/pull/7730, thx ifan-t, bashonly",dirkf,dirkf,2023-08-04T21:54:12Z
2efc8de4d2299e08e0c84d674d7fc7f3fa669487,[utils] Advertise optional supported `Content-Encoding`s,dirkf,dirkf,2023-07-30T20:50:52Z
e4178b5af3428f29feca622d531090f10f54af35,[utils] Add and use `filter_dict()` from yt-dlp,dirkf,dirkf,2023-07-30T20:49:58Z
2d2a4bc8324fc4bc5a235cbd1ee0b0769912bfd1,[utils] Revise `isinstance()` tests (especially for str/unicode/bytes) to complete Linter fix,dirkf,dirkf,2023-07-30T20:47:48Z
7d965e6b65655f2a5fbae34219fc87359a3d7061,"[utils] Avoid comparing `type(var)`, etc, to pass new Linter rules",dirkf,dirkf,2023-07-30T20:45:57Z
abef53466da1f7d2e79f5644718a2cf7524abc49,"[utils] Rework URL path munging for ., .. components

* move processing to YoutubeDLHandler
* also process `Location` header for redirect
* use tests from https://github.com/yt-dlp/yt-dlp/pull/7662",dirkf,dirkf,2023-07-28T05:19:15Z
e7926ae9f4e5fa258696551a39295402819280c9,"[utils] Rework decoding of `Content-Encoding`s

* support nested encodings
* support optional `br` encoding, if brotli package is installed
* support optional 'compress' encoding, if ncompress package is installed
* response `Content-Encoding` has only unprocessed encodings, or removed
* response `Content-Length` is decoded length (usable for filesize metadata)
* use zlib for both deflate and gzip decompression
* some elements taken from yt-dlp: thx especially coletdjnz",dirkf,dirkf,2023-07-28T05:03:14Z
87e578c9b891b29ab6559ac81ed391897b1e1ace,"[workflows/ci.yml] Update to setup-java@v3

* avoid Node 12 deprecation",dirkf,dirkf,2023-07-28T09:52:04Z
0861812d7208310a03909502b1610f5e89d04401,[build] Fix typo in `devscripts/fish-completion.py` (fix 2285605),dirkf,dirkf,2023-07-25T14:11:15Z
b87018122995acb7e6a1be3f2464605259b93611,[build] Extend use of `devscripts/utils`,dirkf,dirkf,2023-07-24T23:22:54Z
a25e9f3c84a34d43f78a4e5a6f6c2e98e2a0ade3,[compat] Use `compat_open()`,dirkf,dirkf,2023-07-24T23:17:15Z
aac33155e40af3da96a2467dd05faea201815989,[build] Add and use `devscripts/utils`,dirkf,dirkf,2023-07-24T22:43:36Z
2b7dd3b2a2d7c6e228a42d1000a6f3296739ff1c,[utils] Fix update_Request() with empty data (not None),dirkf,dirkf,2023-07-24T02:30:28Z
44faa71b19c866b836e4433ddd3e4722ac6d282f,[test/test_execution.py] Use `compat_subprocess_get_DEVNULL()`,dirkf,dirkf,2023-07-20T18:32:29Z
7bce2ad441b874e7a1cf8cc81059c5601d832697,[build] Fix various Jython CI and test issues,dirkf,dirkf,2023-07-20T17:49:48Z
ca71e56c481c6d5ce69b4756f8f8c0aff97d79b5,[workflows/ci.yml] Build 3.12 with pyenv,dirkf,dirkf,2023-07-20T15:36:54Z
2a4e9faa773cce60e82453cb32f13e48513c4a46,"[doc] Update developer guidance
* mention pynose
* mention traverse_obj and add/revise examples

[skip ci]",dirkf,dirkf,2023-07-20T14:49:46Z
74eef6bb5e6b88d042aa13caec667aa3df84ba73,"[workflows/ci.yml] Extend Python versions
* add 3.10 - 3.12
* use https://pypi.org/project/pynose/ for Py >= 3.9
* test Windows with 3.4
* set defaults (main, both) except push: (all, core)",dirkf,dirkf,2023-07-20T11:42:46Z
1fa8b86f0b95f2e1488042ceeda8f356ea2a5448,[utils] Remove stray undocumented Host header in redirect (fix 46fde7c),dirkf,dirkf,2023-07-20T04:29:59Z
b2ba24bb026904f3503db71f65d2b1627f08edf1,"[InfoExtractor] Add `_match_valid_url()` class method and refactor

* API compatible with yt-dlp
* also support Sequence of patterns in _VALID_URL
* one place to compile _VALID_URL
* TODO: remove existing extractor shims",dirkf,dirkf,2023-07-19T13:14:50Z
a190b559640ce1b5fe67e5a4843dc58328503f3c,"[utils] Fix broken Py 3.11+ compat in `traverse_obj()`

* inspect.getargspec is missing despite doc claiming backward compat
* replace with emulation of `Signature.bind()`",dirkf,dirkf,2023-07-19T12:01:02Z
b2741f2654e6ddfebc1771b5d5fadb5fd6fe3863,"[InfoExtractor] Add search methods for Next/Nuxt.js from yt-dlp
* add _search_nextjs_data(), from https://github.com/yt-dlp/yt-dlp/pull/1386
  thanks selfisekai
* add _search_nuxt_data(), from https://github.com/yt-dlp/yt-dlp/pull/1921,
  thanks Lesmiscore, pukkandan
* add tests for the above
* also fix HTML5 type recognition and tests, from
  https://github.com/yt-dlp/yt-dlp/commit/222a230871fe4fe63f35c49590379c9a77116819,
  thanks Lesmiscore
* update extractors in PR using above, fix tests.",dirkf,dirkf,2023-05-05T18:25:42Z
846522204104e3078c597fa1872465024a684ad6,[Clipchamp] Add new extractor back-ported from yt-dlp,dirkf,dirkf,2023-05-03T23:08:26Z
4339910df3fe97a054069cb98da594dd1b50c13a,"[DLF] Add site extractors back-ported from yt-dlp

* from https://github.com/yt-dlp/yt-dlp/pull/6697, thanks nick-cd",dirkf,dirkf,2023-05-03T09:07:35Z
eaaf4c6736b98e20a1923162ae05952c8cb51ee1,"[Whyp] Add extractor back-ported from yt-dlp

* from https://github.com/yt-dlp/yt-dlp/pull/6803, thanks CoryTibbettsDev",dirkf,dirkf,2023-05-03T09:04:46Z
4566e6e53ebd87c6c548a8414ab5bd742c14c2b0,"[GlobalPlayer] Add site extractors back-ported from yt-dlp

* from https://github.com/yt-dlp/yt-dlp/pull/6903, thanks garret1317",dirkf,dirkf,2023-05-03T09:02:25Z
1e8ccdd2eb77901e18feb8a9d48e62d11651cd1e,"[InfoExtractor] Support groups in _`search_regex()`, etc",dirkf,dirkf,2023-05-03T12:08:58Z
cb9366eda584fde2421140adf994eadc5bb6b943,"[utils] Minor updates (merge_dicts, T)

A couple of mods to ease yt-dlp back-ports:
* add kwargs to merge_dicts:
  `unblank=True` (disallow empty string), `rev=False` (reverse the merge list)
* add `T(x)` shortcut for `{x}`, unsupported in Py2.6",dirkf,dirkf,2023-05-03T09:54:52Z
d9d07a95815a992bf5f876a62f25c831eb3f32ac,"[utils] Improve js_to_json, align with yt-dlp
* support variable substitution, from https://github.com/yt-dlp/yt-dlp/pull/#521 etc,
  thanks ChillingPepper, Grub4k, pukkandan
* improve escape handling, from https://github.com/yt-dlp/yt-dlp/pull/#521
  thanks Grub4k
* support template strings from https://github.com/yt-dlp/yt-dlp/pull/6623
  thanks Grub4k
* add limited `!` evaluation (eg, !!0 -> false, see tests)",dirkf,dirkf,2023-05-03T11:06:34Z
825a40744bf9aeb743452db24e43d3eb61feb6c2,"[utils] Align traverse_obj() with yt-dlp

Thanks Grub4k for these:
* traverse `Iterable`s, from https://github.com/yt-dlp/yt-dlp/pull/6902, etc
* traverse `set` key for transformations/filters, `re.Match` group names, from
  https://github.com/yt-dlp/yt-dlp/commit/776995bc109c5cd1aa56b684fada2ce718a386ec, etc
* traverse `re.Match`es, from https://github.com/yt-dlp/yt-dlp/pull/5174
* always return list when branching, from https://github.com/yt-dlp/yt-dlp/pull/5170",dirkf,dirkf,2023-05-03T11:40:09Z
47214e46d852e9d7ddf81d69a8e70806e2396c6c,"[compat] Fix old Pythons broken loading of valueless cookie attributes

Cookie string parsing in Py 2.6.9, probably earlier, requires `=`.
Also 3.2, though the CPython code appears to be OK: 3.1 was also wrong.",dirkf,dirkf,2023-07-17T19:39:11Z
1d8d5a93f7187438587c3a754b53fdf30322cef0,[test] Fixes for old Pythons,dirkf,dirkf,2023-07-13T19:14:50Z
1634b1d61efa36c31c86b8c64c88dc297a7af28a,[doc] Warn against setting cookies with --add-header,dirkf,dirkf,2023-07-11T20:51:32Z
21438a4194376c3a9b1e5c322c825d43a1b03d6e,[downloader/external] Fix cookie support,bashonly,bashonly,2023-07-04T21:40:56Z
8334ec961b802ad7ef8571b776c5fc727206dc9b,[core] Process header cookies on loading,Simon Sawicki,Grub4K,2023-07-04T19:41:04Z
3801d36416d6e3e6031dc4fcac01891ce7ddb55b,[utils] `YoutubeDLCookieJar`: Add `get_cookie_header` and `get_cookies_for_url` methods,bashonly,bashonly,2023-07-04T19:03:39Z
b383be98874d4dded67ee8a679fae30340722709,"[core] Remove `Cookie` header on redirect to prevent leaks

Adated from yt-dlp/yt-dlp-ghsa-v8mc-9377-rwjj/pull/1/commits/101caac
Thx coletdjnz",dirkf,dirkf,2023-06-07T18:38:54Z
46fde7caeeab13a6277aab22a0e8a29e10c30cc3,"[core] Update redirect handling from yt-dlp

* Thx coletdjnz: https://github.com/yt-dlp/yt-dlp/pull/7094
* add test that redirected `POST` loses its `Content-Type`",dirkf,dirkf,2023-06-07T13:51:50Z
648dc5304cb2476592ff142988b8c62675011fcc,"[compat] Add Request and HTTPClient compat for redirect

* support `method` parameter of `Request.__init__`  (Py 2 and old Py 3)
* support `getcode` method of compat_http_client.HTTPResponse (Py 2)",dirkf,dirkf,2023-07-07T17:51:38Z
1720c04dc56fa0d2caa0a455b1acbd569347482e,[test] Make skipped tests in test_execution work with Py 2.6,dirkf,dirkf,2023-07-17T19:47:58Z
d5ef405c5d533c85cebd205a5b7958614c7013f3,[core] Align error reporting methods with yt-dlp,dirkf,dirkf,2023-07-07T17:45:31Z
f47fdb9564d3ca1c0fa70ed6031148ec908fdc7b,[utils] Add {expected_type} and Iterable support to traverse_obj(),dirkf,dirkf,2023-07-06T14:46:22Z
b6dff4073d469cceadb099c00ccbf3bd6fc515a6,[core] Revert version display from b8a86dc,dirkf,dirkf,2023-07-07T17:41:32Z
f24bc9272e9b74efc4c4af87c862f5f78921d424,[Misc] Fixes for 2.6 compatibility,dirkf,dirkf,2023-07-04T15:06:21Z
b08a58090635777f1001d5cde2cd141a5565177c,[workflows/ci.yml] Fix test support for Py 2.6,dirkf,dirkf,2023-06-30T02:52:39Z
2500300c2a5986ace34390aa473a8bd51f83622c,[workflows/ci.yml] Restore test support for Py 3.2,dirkf,dirkf,2023-06-29T14:27:12Z
58fc5bde47215d9e7c60647dd21202a254b3b066,"[workflows/ci.yml] Restore test support for Py 3.3, 3.4, and add 2.6",dirkf,dirkf,2023-06-22T23:15:06Z
fa7f0effbe4e14fcf70e1dc4496371c9862b64b9,[YouTube] Avoid crash in author extraction,dirkf,dirkf,2023-06-22T22:10:04Z
ebdc82c58684b4e202fabc046f9a40fc73cccde5,"[workflows/ci.yml] Replace actions/setup-python for legacy Pythons

Thanks MatteoH2O1999: https://github.com/MatteoH2O1999/setup-python",dirkf,dirkf,2023-06-22T16:24:48Z
9112e668a5ea6376017718db9ff13b369d53ad7a,"[YouTube] Improve nsig function name extraction

Fixes player b7910ca8, using `,` vs `;`
See https://github.com/ytdl-org/youtube-dl/issues/32292#issuecomment-1602231170

Co-authored-by: dirkf",pukkandan,pukkandan,2023-06-22T07:53:31Z
07af47960f3bb262ead02490ce65c8c45c01741e,"[YouTube] Improve fix for ae8ba2c
Thx: https://github.com/yt-dlp/yt-dlp/commit/01aba25",dirkf,dirkf,2023-06-17T23:52:18Z
