SHA,Message,Author,Username,Date
016f202423c69939d7d67f97d9b4507e4448263f,"Refactor Dashboard and Slice models (#8820)

* refactor dashboard and slice models

* appease various linters

* remove shortcuts & import indirection

* appease mypy

* fix bad imports

* lint

* address various issues

* ignore type issue

* remove unused imports

* lint",David Aaron Suddjian,suddjian,2019-12-18T19:40:45Z
cbf860074bd70f4e3866703ad53d66fbef80e889,"move cypress into its own directory with package.json (#8627)

* move cypress into it's own directory with package.json

* update contributing and include cypress fixtures dir

* newline

* fix rebase

* add cypress dep

* bump cypress",ʈᵃᵢ,nytai,2019-12-18T17:59:42Z
7a68cb7ca0d00294e10b86a2a4f29268ea5cb965,factor out datasource_access_request model (#8809),David Aaron Suddjian,suddjian,2019-12-18T00:17:49Z
9ed4b24533d09af516ad6bcc97fddc657f74e629,"Add toast presenter to Welcome app (#8854)

* Add toast presenter

* Improve message when unauthenticated

* Lint",Beto Dealmeida,betodealmeida,2019-12-17T23:50:36Z
025b31c019a93fa31e7e2f0cd7ec65606dada09f,Re-enable pylint for superset/connectors/base/models.py (#8824),Will Barrett,Unknown,2019-12-17T16:42:58Z
408196f304ba9550cd585e60c0eccc9e89aa3844,"[superset] Core SQLAlchemy query refactor (#8280)

* [superset] Slight performance improvement, remove SQLA first

* [superset] Slight performance improvement, remove SQLA first

* [superset] black it

* [superset] Revert warm up cache change

* [superset] Fix warm up cache slice_id may be none

* [superset] Reverted changes of methods one by get

* [superset] Reverted changes of methods one by get",Daniel Vaz Gaspar,dpgaspar,2019-12-17T07:50:55Z
5780d9d53b94af821aac62c644ffe0d494b961da,"Version number and SHA added to user menu (#8850)

* working!

* sigh... linting.

* more linting",Evan Rusackas,rusackas,2019-12-17T07:48:27Z
930353286f6f2586ebd232a0add1fde4db466e03,"fix: add default value to log param in sql_json (#8851)

* fix: add default params to log

* fix: add optional typing

* fix: linting",Kim Truong,khtruong,2019-12-17T07:27:06Z
2d42272e600a8212d17e133906e6c38d55459d80,"Add user agent logs (#8826)

* feat: add user agent logging

* fix: lint

* fix: address feedback

* fix: formatting",Kim Truong,khtruong,2019-12-16T22:28:00Z
2f2ac00a09d2749ba7e55f977215ed4668a0179a,[dashboard] feat: REST API (#8694),Daniel Vaz Gaspar,dpgaspar,2019-12-16T21:10:33Z
1719c4b5a3a44e9577ddb1691a2a6932446d4bd5,"[fix][sqllab] nullable booleans in dataframe (#8833)

* [fix] nullable booleans in dataframe

* added comment",serenajiang,serenajiang,2019-12-16T17:59:27Z
f88a55e7904b368541ad33d2f07f6dd653786b62,Fix dev-server parameter example (#8836),Gustavo Brian,gbrian,2019-12-16T05:51:37Z
b6f31abcfea9d819082d21a21a895058688c2144,[dashboard] fix duplicated chart fetching when dashboard has default_filters (#8829),Grace Guo,Unknown,2019-12-13T19:40:27Z
b87f21fe1fc996e81a5818372de25ff97ecb84db,"Move function in utils folder to fix circular import issues (#8814)

* Move function in utils folder to fix circular import issues

* CI fixes - black, isort",Will Barrett,Unknown,2019-12-13T16:44:56Z
18fbe564627b70334efc84638f4ce7371877be57,[fix] Adding time grains to Table (#8825),John Bodley,john-bodley,2019-12-12T20:27:20Z
ec4360982040ff3240a7c9db6bb8535c20ad9464,Fix for when there are no dashboards (#8815),Beto Dealmeida,betodealmeida,2019-12-12T19:15:40Z
1d3c93ccb24100a17be89cd942249c89777266f8,[filter_box] dashboard should carry defaultValue in filter_box (#8812),Grace Guo,Unknown,2019-12-12T19:01:18Z
ed54f6ec8dbd4a731eab799e0f86638e457aa460,"Require the SQLAlchemy URI on the database model (#8720)

* Require the SQLAlchemy URI when creating a database

* Add migration to make dbs.sqlalchemy_uri not-nullable

* Fixes for black, isort, tests

* Alter migration to use current revision from master as downgrade target

* Update tests to support new db constraint

* black",Will Barrett,Unknown,2019-12-11T22:05:23Z
a96eae46af852ba22ba1f2427333bc7d03ebd6c1,"[dashboard] fix time granularity display values (#8806)

* [dashboard] fix time granularity display values

* fix review comments",Grace Guo,Unknown,2019-12-11T20:01:11Z
562aeab1aad6da0577e17c8c5467030ba8ee3e55,"Fix a bunch of files with pylint disabled (#8743)

* Re-enable pylint for superset/jinja_context.py

* Re-enable pylint for superset/sql_lab.py

* Re-enable pylint for superset/sql_parse.py

* Re-enable pylint for superset/exceptions.py

* Re-enable lint for superset/translations/utils.py

* Re-enable pylint for superset/views/schedules.py

* Re-enable pylint for superset/views/base.py

* Re-enable pylint for superset/views/log/views.py

* Re-enable pylint for superset/views/annotations.py

* black

* PR feedback, pylint, isort fixes

* Black, one more time...

* Move ungrouped-imports to a global disable",Will Barrett,Unknown,2019-12-11T18:14:24Z
60914fa76a4309036b91b932fea91e7236b408cb,"re-enable Pylint on a number of view files (#8773)

* re-enable pylint for superset/views/tags.py

* Re-enable pylint for superset/views/dashboard.py

* Re-enable pylint for superset/views/sql_lab.py

* Re-enable pylint for superset/views/datasource.py

* Re-enable pylint for superset/views/utils.py

* Re-enable pylint for superset/views/log/__init__.py

* pylint fix

* Improve naming",Will Barrett,Unknown,2019-12-11T17:49:19Z
adf2cc2039c2a8201f5bb4ddf679f9fef98d0115,"Re-enable pylint for some model files (#8770)

* Allow id as a valid name for pylint

* Re-enable pylint for superset/models/core.py

* re-enable pylint for superset/models/sql_lab.py

* re-enable pylint for superset/models/schedules.py

* re-enable pylint for superset/models/helpers.py

* re-enable pylint for superset/models/annotations.py

* re-enable pylint on superset/models/tags.py

* a couple more fixes after black formatting...

* Add another inline pylint disable

* Fix black

* Move to inline disables for 'id' attribute on models

* Fix lint disables after black reformatted them",Will Barrett,Unknown,2019-12-10T21:24:45Z
6c130b32ad9c2f75a879aa39bde9fff44351f6e4,"Update sql validator status (#8799)

* fix: update status code for sql validator error

* fix: inspect error

* fix: lint issues

* fix: lint issues 2",Kim Truong,khtruong,2019-12-10T19:55:36Z
e6be51953cad5f2872ea8effa40cd1060158f058,"Avoid circular dependency between superset config and superset package (#8254)

Resolve comments

Avoid circular dependency between superset config and superset package

Resolve comments",Bogdan,bkyryliuk,2019-12-10T09:17:34Z
7f8db7ab8d323ce0a4148f021091917a195da88b,"Re-enable pylint for common, connector, and test files (#8774)

* re-enable pylint for superset/common/query_context.py

* Re-enable pylint for superset/connectors/base/views.py

* re-enable pylint for superset/connectors/connector_registry.py

* Re-enable pylint for tests/fixtures/pyodbcRow.py

* re-enable pylint for superset/cli.py

* Fix for mypy

* Improve variable naming

* A few more naming fixes",Will Barrett,Unknown,2019-12-10T06:32:54Z
9f16d053e17f76e8286711a35defa475ddf86bb0,"fix: don't show filter popover on explore view load (#8729)

* fix: don't show filter popover on explore view load

There's this confusing ""feature"" that I thought was a bug that shows the
metric popover opened when entering the explore view when the filter
comes from an active dashboard filter, based on the ""fromFormData""
attribute of the filter.

The popover is confusing and often shows as misaligned with the actual
element it's supposed to float over when overflowing.

* warn

* fix cypress

* also shut off  metrics",Maxime Beauchemin,mistercrunch,2019-12-10T05:59:53Z
8b1022f66b52a8bbe7aff57bccc2252b366f3f39,"darker opacity on shadow border for highlighted cards (#8797)

* darker opacity on shadow for highlighted cards

* removing unnecessary LESS fade

* lightening the lightest segment of the shadow again.",Evan Rusackas,rusackas,2019-12-10T05:59:00Z
2fb95cc2b02d69620c45d079bb611a9d549904c4,[fix] Adding time grains to DualLine (#8800),John Bodley,john-bodley,2019-12-10T01:21:07Z
5477f42740f28dbeb8e91daf2200b474187b600e,"Limit payload returned when using SQLLAB_BACKEND_PERSISTENCE (#8769)

* Limit queries

* WIP

* Adding unit test

* WIP

* Add unit test

* Fix test

* Try to fix remote unit tests

* Fix unit test

* Fix  for postgres",Beto Dealmeida,betodealmeida,2019-12-10T00:12:40Z
8a00168b63f21738f58854f026892572d3ef1fd7,Bump FAB to 2.2.1 (#8793),Daniel Vaz Gaspar,dpgaspar,2019-12-09T16:11:21Z
cae0583e0fbf8b60b9ee86179b4defef5da9b2c2,Support timeFormat extraction function column for Druid in Filter (#8728),Dinesh Sawant,dinsaw,2019-12-08T01:54:37Z
6ff086df3a70e61e6c02f1dbc6da88357ee56a6b,"docs: add copyright notice to conform to ASF requirements (#8761)

This should make things green
here: https://whimsy.apache.org/pods/project/superset",Maxime Beauchemin,mistercrunch,2019-12-08T01:52:30Z
9c2b27f37a08dfd38ed0c2fd3959463da0f1d2b0,"Re-enable Pylint on some celery-related files (#8765)

* Re-enable pylint for superset/tasks/schedules.py

* re-enable pylint for superset/tasks/celery_app.py",Will Barrett,Unknown,2019-12-08T01:52:08Z
c3f15b952d63ed2c3a6834ef81761c46ec207d08,Do not delete schema permission on the table deletion (#8768),Bogdan,bkyryliuk,2019-12-08T01:50:34Z
cc49aae245ea9910b72b3a550c7363663399e176,"re-enable pylint for database compatibility layer (#8772)

* Re-enable pylint for superset/db_engines/hive.py

* re-enable pylint for superset/db_engine_specs/elasticsearch.py

* Re-enable superset/db_engine_specs/__init__.py

* Re-enable pylint for superset/db_engine_specs/exasol.py",Will Barrett,Unknown,2019-12-08T00:15:12Z
d3f7fda778b3153fde8234ed085040e2eb9c5adb,fix create-admin (#8787),Hossein Torabi,Unknown,2019-12-08T00:09:14Z
b053d66ea75f1698fb91484946a0e94b707e1813,fix urlib opener bug (#8788),Hossein Torabi,Unknown,2019-12-08T00:07:09Z
ed3944ebeff21a8c605ce1d8a8e8b9d4a78147aa,"Re-enable pylint for superset/utils folder (#8766)

* re-enable pylint for superset/utils/import_datasource.py

* re-enable pylint for superset/utils/cache.py

* re-enable pylint for superset/utils/log.py",Will Barrett,Unknown,2019-12-06T22:34:58Z
60892ae45d3232a5d9c5ff27f376b346ff630198,"Re-enable pylint for example-related files (#8771)

* re-enable pylint for superset/examples/energy.py

* re-enable pylint for superset/examples/world_bank.py

* re-enable pylint for superset/examples/tabbed_dashboard.py

* Re-enable pylint for superset/examples/helpers.py",Will Barrett,Unknown,2019-12-06T22:30:50Z
68aca88c54807bc1f2f8434e708adf752179a7cc,"Re-enable pylint on some configuration files (#8767)

* re-enable pylint for superset/config.py

* re-enable pylint on superset/migrations/env.py

* re-enable pylint for superset/legacy.py

* re-enable pylint for superset/forms.py

* re-enable pylint for superset/stats_logger.py

* Tweaks to make mypy and pylint happy

* black",Will Barrett,Unknown,2019-12-06T22:30:11Z
7dba3f54ee158fc55d63047e71148ce174323ea0,"Adding updates to CONTRIBUTING and UPDATING for app factory changes (#8782)

* Adding updates to CONTRIBUTING and UPDATING for app factory changes

* Fixing celery_app:app",Craig Rueda,craig-rueda,2019-12-06T21:15:12Z
a44635e3098fd0836df6d81f1cfb2a3bed2da91e,"Splitting up some of the Docker build steps (#8775)

* Splitting up some of the Docker build steps

* Adding dev target which includes requirements-extra / Updating docker configs to handle async query running",Craig Rueda,craig-rueda,2019-12-06T00:47:22Z
665e94784ca75257df6fe1455e5cdfc41e8c5e46,[fix] Adding time grains to PivotTable (#8764),John Bodley,john-bodley,2019-12-05T17:55:33Z
3bdf764f83497c9a2c1095095e930c50ad139788,Removing upgrade of pip from Docker build (#8760),Craig Rueda,craig-rueda,2019-12-05T06:15:18Z
f7c33680a47158c779d7bcf4b0977c87ec54d9b3,"adds react-router to welcome component (#8654)

* adds react-router to welcome component

* prettify

* empty commit",ʈᵃᵢ,nytai,2019-12-05T02:23:53Z
737c52541fea11fbe473ffc2e5e79e55b86d1959,Bump viz plugins for bug bash (#8759),Erik Ritter,Unknown,2019-12-05T01:27:21Z
e72533506bd24e47dbdc56dcd817b01e88178d5e,"[fix] Fixing time controls when switching datasource types (#8748)

* [fix] Fixing time controls when switching datasource types

* Update exploreReducer.js

* Update exploreReducer.js

* Fix linting",John Bodley,john-bodley,2019-12-05T00:55:08Z
e127579fc8964fa07c188e549b8ded52da1f4075,"fix: remove unused .js module (#8741)

* fix: remove unused .js module

* fix tests, remove more references

* lints",Maxime Beauchemin,mistercrunch,2019-12-05T00:51:05Z
b107cc03bfc205fa87c01d9d9fee0e7febbed137,"SHA display touchups (#8614)

* Only showing last 8 chars of SHA

* visual touchups

* Grabbing first 8 rather than last 8

* 10 char SHA rather than 8

* atting config var for SHA length",Evan Rusackas,rusackas,2019-12-04T21:13:51Z
e55001b88fb155f042529a4a0bfbfedf3f59c890,Fixing default Dockerfile entrypoint. Gunicorn needed a few tweaks (#8744),Craig Rueda,craig-rueda,2019-12-04T21:13:15Z
3d2117809f44907c9c10d850e18226b325daa738,[fix] Remedying filter-box w/ invalid metrics (#8722),John Bodley,john-bodley,2019-12-04T19:34:56Z
5b934bb377709ca22d14fc906c9bea23174b1d2c,"Change column to longtext (#8739)

* Change column to longtext

* Manual merge heads",Beto Dealmeida,betodealmeida,2019-12-04T19:24:23Z
a94464b9c9becefcd89562424a2b3da3756819d5,"guard against duplicate columns in datasource save (#8712)

* catch IntegrityError in datasource save

* catch duplicate columns and wrap in exception handling decorators

* use 409

* isort",ʈᵃᵢ,nytai,2019-12-04T19:05:06Z
98a82a07202152f6c839dcf6dc467fea127c5660,Adding error message when there's no partition for a presto table using latest_partition (#8745),michellethomas,michellethomas,2019-12-04T19:03:50Z
0a5e4603c9c1653f671a7615408fd921afc58bea,"Correcting some issues with the Time-Series Table (#8746)

* default timeLag to 0

* correct placeholder

* remove random link default",David Aaron Suddjian,suddjian,2019-12-04T18:32:33Z
c88bb591eb13350b4f5707a5c61d0fd642cab72e,improve performance for filter form selects (#8757),ʈᵃᵢ,nytai,2019-12-04T18:05:02Z
81e45acc43b7b7940dd2baee29fa3b6fcd3a0385,"[docs] Fix, UPDATING had two changes that were not included on 0.35 (#8754)",Daniel Vaz Gaspar,dpgaspar,2019-12-04T17:04:21Z
385484eb9d0b478e83adc7a434f5d45757b811d7,"[config] Enables swagger UI by default (#8732)

* [config] Enables swagger UI by default",Daniel Vaz Gaspar,dpgaspar,2019-12-04T09:50:56Z
c74bb6cb9b240b43198165709ee8043c527aae97,[fix] Updating bound filters for PyDruid 0.5.7 (#8742),John Bodley,john-bodley,2019-12-04T01:44:04Z
38782e260a3b46a368fd60600591a2e5d3ea2684,[charts] Chart specific time controls (#8674),John Bodley,john-bodley,2019-12-04T01:41:51Z
89950440f2bfc1fd20052ad838bbae13ee73ed1b,[filter_box] Fix show time column in filter_box (#8740),Grace Guo,Unknown,2019-12-04T01:02:09Z
b0b93768bb282ec326340f61f1d4745a6d551289,"handle nulls in bar chart series/breakdown (#8724)

* handle nulls in bar chart series/breakdown

* snake_case

* add tests for null groups in bar charts

* black

* comments will save us",David Aaron Suddjian,suddjian,2019-12-04T00:11:15Z
5e1a6eafe426afdf8c6665d1714c8759bf1e16ac,bump style-loader to fix FOUC when sourcemaps are enabled (#8738),ʈᵃᵢ,nytai,2019-12-04T00:07:24Z
a0b48f0f47f57022f4f14bf29395227a95cd95c7,"Fixing up Docker installation docs (#8735)

* Fixing up Docker installation docs

* Typo",Craig Rueda,craig-rueda,2019-12-03T23:56:33Z
f055231e526823feed98202e372d60f0aab24eb8,require a series on a bar chart in the UI (#8726),David Aaron Suddjian,suddjian,2019-12-03T23:30:12Z
003e98c231801b0ea34ebaefcff06c7ae9568faf,"Support schema permissions  (#8219)

* Build support for schema access in Superset and SQLab

* Lint
* Test for old and new flask
* Black formatting
* Cleanup modified files
* Support schema permissions
* Add migration
* Make it work for slices as well
* TODO and remove unused field
* Apply schema access check to dashboards as well

Cleaner schema permissions check

Fetch schema permissions in 1 query

Bugfix

Better datasource check

Use security manager for permissions checks and remove dead code

Properly handle anon user

Add database permissions on the database updates

Fix schema filtering

Lint / flake changes

Increase cypress request timeout

Run black

Resolve multiple alembic heads

* Use set comprehensions

* Fixes for the pylint",Bogdan,bkyryliuk,2019-12-03T22:57:24Z
43f637e403dea0e3ccf70c5fc2a81249b58b88ff,[Explore] Fix annotation layer select box formatting (#8734),Erik Ritter,Unknown,2019-12-03T21:13:42Z
f8e15e1c557f82bff76f8cae7b4c3ab2520f66cc,"Add protocol to cache warmup (#8721)

* Add protocol to cache warmup

* Update unit tests

* Fix wrong commit

* Update UPDATING.md

* Fix pylint",Beto Dealmeida,betodealmeida,2019-12-03T18:51:06Z
fce49680d75d84c9c9267ccba5688bc7f4673e66,"Docker support (#8725)

* Moving Docker stuff around

* docker-compose working as expected

* Updating README

* Addressing comments

* Utilizing requirements-extra",Craig Rueda,craig-rueda,2019-12-03T18:37:18Z
69dcaca324ec05f8d544deffdfd16ad1dae80ad7,[explore] should not triger chart render when overlay is on (#8719),Grace Guo,Unknown,2019-12-03T18:36:15Z
606ac3255d767acf60a1fb11f1f07064b5ad4cc6,Migrate filter_immune_slice_fields (#8718),Beto Dealmeida,betodealmeida,2019-12-03T18:26:54Z
0ed0031412fa5d4b97b628c9449882c40b16a28d,"[jinja_context] Fix, allow for app factory pattern (#8693)

Better app factory pattern on jinja context and introduces tests for building docs",Daniel Vaz Gaspar,dpgaspar,2019-12-03T09:42:57Z
391d8303cbacf207f83a31f6020099523121d9e4,"[release] Fix, update superset docs process (#8680)

Introduces some automation on superset doc's build using docker",Daniel Vaz Gaspar,dpgaspar,2019-12-03T09:37:33Z
4e998be6956955041a6d36351f602e27d0c8cbeb,[fix] Druid IS NULL/IS NOT NULL filters (#8714),John Bodley,john-bodley,2019-12-03T04:38:42Z
871af05f681f1a9f3383beda1037dd5fa5905683,fix: #8711 CSS loads late and app flickers (#8715),Maxime Beauchemin,mistercrunch,2019-12-03T01:20:43Z
57631f8962955a9902d311bc966f9c347a1dc650,[SQL Lab] Fix unadjustable sql editor height (#8716),Erik Ritter,Unknown,2019-12-03T00:39:49Z
bca2b9141796041e9143fba86bc8a4f82e9076cb,"Split functionality out of views/database/__init__.py, re-enable pylint (#8713)

* Split functionality out of __init__.py, re-enable pylint

* Black, isort

* Test fix

* Remove commented-out code bit",Will Barrett,Unknown,2019-12-02T22:33:35Z
ac0e353a542bc6daaa9a5f6ef07459ed7c5b71a4,Update docs on gunicorn (#8710),Beto Dealmeida,betodealmeida,2019-12-02T18:57:05Z
6810174fcd467c33b65ba3b2cccbaf37fc2c41be,fix: vulnerabilities by running 'npm audit fix' (#8657),Maxime Beauchemin,mistercrunch,2019-12-02T18:18:39Z
e06a138aad099f34d500c9439fac46923553dbb5,[SQL Lab] Re-add erroneously removed css (#8707),Erik Ritter,Unknown,2019-12-02T18:09:21Z
bd91f334d9f488be31275ada8c009d47a630860b,"fix: default missing values to zero on area chart (#8678)

* Add fill_value to area chart pivot

* Only fill for area chart

* Linting",Ville Brofeldt,villebro,2019-12-02T16:53:21Z
b2633a51d43faaca74751349b96fc32784d4b377,"[docs] Fix, database deps table (#8692)",Daniel Vaz Gaspar,dpgaspar,2019-11-29T13:48:39Z
3690fb497985289c10edbec90d4a74c6988c572f,"[setup] Fix, sqlalchemy and sqlparse version interval (#8689)",Daniel Vaz Gaspar,dpgaspar,2019-11-28T18:47:19Z
517a643bd41b4a8d27a83973a141ffc141ec743d,[databases] [mvc] remove encrypted extra from list of possible filter (#8679),Daniel Vaz Gaspar,dpgaspar,2019-11-28T09:02:45Z
44d919c757fec0705f52cede8a1c6289fbf79817,"Prettify the frontend code (#8648)

* Add Prettier global configs

* Format js/jsx/ts/tsx/less files",Erik Ritter,Unknown,2019-11-27T22:02:48Z
e21f768a921066b7f28abc9b15af23074a04031f,"Only list tables in DB test if API returns them (which it doesn't) (#8681)

* only list tables if we get an array of them back (which we probably never will)

* nixing old/busted table display",Evan Rusackas,rusackas,2019-11-27T19:43:49Z
16c0599470c83e6dd5027f82e6c7cf6cc135237a,"Disable deprecated druid connector by default (#8512)

* Disable deprecated druid connector by default

* Add a line in UPDATING.md for the configuration change

* Remove security tests related default-disabled feature

* More test updates

* black",Will Barrett,Unknown,2019-11-27T19:28:23Z
172b90ec5063e3c6cee0bc8d385d20f9ed0c226b,"Font styling consolidation (#8633)

* Font weights standardized

* now with more glob!

* Linting touchups

* caught a low-value color declaration

* first wave of font size alignment

* getting the CRUD styles caught up to speed.

* unneeded inline-block - float does that for ya.

* a few errant colors that snuck in.

* more font stylings.

* caught some more colors that needed variable alignment

* le typo

* whittle, whittle

* dead styles

* whittling

* whittling

* whittling away at font sizes

* since we appear to be adjusting icon sizes for optics, let's get this one too.

* Prettier :sparkles:

* whittling at line height standardization.

* placing vars, take 1

* 2 more down...

* cleaning out some styles that had no real effect.

* seemingly no change if this is removed for consistency.

* allowing one 8px line height for proper icon placement - adding comment.

* last one, I reckon.

* linting fixes",Evan Rusackas,rusackas,2019-11-27T18:36:25Z
f3555486f5fe143de2efd6430301152e2338515b,"Filter edit icon component replaced with Font Awesome (#8600)

* replaced!

* added role to the FA image/button

* adding tabindex.

* capitalization of tabIndex matters. I'll have another cup of coffee now.

* added newine at end of file, added stylelint rule to track this.

* re-removing these files after merge conflict resolution.",Evan Rusackas,rusackas,2019-11-27T18:07:12Z
044348708ee436ab21b2b40c5f178dc2afdb69e9,"Fixing variable conflicts between Superset and Boot(swatch/strap) (#8650)

* Fixing @gray conflict between Superset and Bootswatch

* removing duplicate import... whoops!

* making bootswatch bend it's namespace rather than superset/",Evan Rusackas,rusackas,2019-11-27T17:53:46Z
75c1378d1f0f544ea9ab90cfa3f277ff80688eb9,"[release] Fix, release docs (#8646)

* [release] Fix, release documentation",Daniel Vaz Gaspar,dpgaspar,2019-11-27T15:28:37Z
df2ee5cbcb8bc6e5cd310b9b9015509db744a256,"Adding app context wrapper to Celery tasks (#8653)

* Adding app context wrapper to Celery tasks",Craig Rueda,craig-rueda,2019-11-27T15:06:06Z
96fb1088943d851f24d37e7fbc7c101d89e4aa4d,[docs] Update changelog and updating for 0.35.1 (#8662),Daniel Vaz Gaspar,dpgaspar,2019-11-26T21:52:17Z
5f4e3adfd242ca3e1d8a22511e2ec4b71006acd9,"Pass full response to `query_cost_formatter` (#8652)

* Return full info when doing query cost estimation

* Add unit test

* Fix isort",Beto Dealmeida,betodealmeida,2019-11-26T19:49:19Z
badcf820c98b8a61bebb49a8fe2886ad9657debc,now with sourcemaps! (#8637),Evan Rusackas,rusackas,2019-11-26T18:09:39Z
acf0753504095a5c0e320b049370aaf6f04e5a4f,[dashboard scoped filters] Add all time related options to filter scope settings (#8636),Grace Guo,Unknown,2019-11-25T18:21:09Z
f04b72c341baf91266292f90d3fe89eec1cdf534,"[releases] New, email automation for apache releases (#8612)",Daniel Vaz Gaspar,dpgaspar,2019-11-25T10:01:31Z
4a34c553c7e183b456ece0c54bfd13da6d55c87f,Bump to gunicorn 20 (#8643),Ville Brofeldt,villebro,2019-11-24T08:18:22Z
6c83c6464a246f3c658483639044144e24bbe21a,"fixes error creating a new database due to Malformed JSON error for empty Secure extras field (#8630)

* handle empty encrypted_extra field

* move $(""#encrypted_extra"").val() to const

* handle empty extra field",maxmelnick,maxmelnick,2019-11-23T00:29:38Z
b34c9d36ba769b95bb0e0e4d83fc2329ea0dec36,[fix] TimeTable timelag error (#8619),serenajiang,serenajiang,2019-11-23T00:28:40Z
aafbfd3b4ea123318816aa5219a65f55f7ccc4f4,"slightly decouple sql_json, queries, and results http endpoints from … (#8626)

* slightly decouple sql_json, queries, and results http endpoints from biz logic

* fix syntax errors

* add some type annotations, fix a bug

* remove unnecessary var decl and assign

* add a lot more type annotations to fix tests

* fix mypy issues",Dave Smith,DiggidyDave,2019-11-22T18:12:48Z
a72a39502f2ae75b2016d5c90ed32061514751b0,"Adjusting the placement of header menu carets (#8618)

* this should work.

* tweaks

* Update superset/assets/src/components/Menu/Menu.jsx",Evan Rusackas,rusackas,2019-11-22T04:53:38Z
9303672121e4b0051a50cf9c95eeb1a20ba668df,[SQL Lab] Wrap more logic with feature flag (#8629),Erik Ritter,Unknown,2019-11-22T01:08:11Z
b7a508d5a7a690ef56180a1b2e7ec151c6572d52,updated FLASK_APP values for dockerusage (#8621),maxmelnick,maxmelnick,2019-11-21T08:44:17Z
6e470fc9bbbc4a1ea3dc390f947dadda08128d08,fix filter dropdown z-index (#8623),ʈᵃᵢ,nytai,2019-11-21T06:52:27Z
7104b04817f0155d9bc07627a51c41d136b2681b,"Pass url parameters from dashboard to charts (#8536)

* Pass url_params from dashboard to charts

* Update params to form_data instead of overwriting

* Add cypress tests

* Add python test

* Add docs

* Move reserved url params to utils

* Bump cypress",Ville Brofeldt,villebro,2019-11-21T05:07:08Z
ff6773df4ed7d3baca15f19baf30a793b4fce248,Copying in Markdown formatted Apache Code of Conduct. (#8615),Evan Rusackas,rusackas,2019-11-20T22:42:53Z
89c58bcb6fe043335aa912ab844e3500923df2b6,"[css] Simplifying SQL toolbar item margins, fixing overflow bug (#8596)

* lots of margin adjustments and simplifications

* class -> className

* correcting class name to match conventions (NorthPane -> north-pane)",Evan Rusackas,rusackas,2019-11-20T22:42:25Z
964e6db800614b32b47eb2f6e6f648c188872967,"Make select_star work with SQL Lab views (#8598)

* Make select_star work with SQL Lab views

* Fix mypy",Beto Dealmeida,betodealmeida,2019-11-20T21:07:16Z
ceec53da17a3a12d28aab0af91769fadc5793a27,"Migrate CSS to LESS files, remove unused files (#8617)

* all CSS files migrated to LESS

* prettier

* removing unused CSS/LESS Files",Evan Rusackas,rusackas,2019-11-20T20:14:10Z
fc14eff29059cc2177cf170af56457a0db816e5b,Update CONTRIBUTING.md (#8599),John Bodley,john-bodley,2019-11-20T19:01:14Z
096fefd8c821267f7eb1ffd1be46c31684fd3b75,revert table (#8616),Conglei,conglei,2019-11-20T18:24:24Z
